Entry;Entry name;Status;Protein names;Gene names;Organism
Q96J84;KIRR1_HUMAN;reviewed;Kin of IRRE-like protein 1 (Kin of irregular chiasm-like protein 1) (Nephrin-like protein 1);KIRREL KIRREL1 NEPH1;Homo sapiens (Human)
Q9NRX6;KISHB_HUMAN;reviewed;Protein kish-B (Transmembrane protein 167B);TMEM167B C1orf119 AD-020;Homo sapiens (Human)
O75578;ITA10_HUMAN;reviewed;Integrin alpha-10;ITGA10 UNQ468/PRO827;Homo sapiens (Human)
O76095;JTB_HUMAN;reviewed;Protein JTB (Jumping translocation breakpoint protein) (Prostate androgen-regulated protein) (PAR protein);JTB HSPC222;Homo sapiens (Human)
Q14954;KI2S1_HUMAN;reviewed;Killer cell immunoglobulin-like receptor 2DS1 (CD158 antigen-like family member H) (MHC class I NK cell receptor Eb6 ActI) (CD antigen CD158h);KIR2DS1 CD158H;Homo sapiens (Human)
P43629;KI3L1_HUMAN;reviewed;Killer cell immunoglobulin-like receptor 3DL1 (CD158 antigen-like family member E) (HLA-BW4-specific inhibitory NK cell receptor) (MHC class I NK cell receptor) (Natural killer-associated transcript 3) (NKAT-3) (p70 natural killer cell receptor clones CL-2/CL-11) (p70 NK receptor CL-2/CL-11) (CD antigen CD158e);KIR3DL1 CD158E NKAT3 NKB1;Homo sapiens (Human)
Q14943;KI3S1_HUMAN;reviewed;Killer cell immunoglobulin-like receptor 3DS1 (MHC class I NK cell receptor) (Natural killer-associated transcript 10) (NKAT-10);KIR3DS1 NKAT10;Homo sapiens (Human)
Q6UWL6;KIRR2_HUMAN;reviewed;Kin of IRRE-like protein 2 (Kin of irregular chiasm-like protein 2) (Nephrin-like protein 3);KIRREL2 NEPH3 UNQ5827/PRO19646;Homo sapiens (Human)
P57087;JAM2_HUMAN;reviewed;Junctional adhesion molecule B (JAM-B) (Junctional adhesion molecule 2) (JAM-2) (Vascular endothelial junction-associated molecule) (VE-JAM) (CD antigen CD322);JAM2 C21orf43 VEJAM UNQ219/PRO245;Homo sapiens (Human)
Q9Y6H6;KCNE3_HUMAN;reviewed;Potassium voltage-gated channel subfamily E member 3 (MinK-related peptide 2) (Minimum potassium ion channel-related peptide 2) (Potassium channel subunit beta MiRP2);KCNE3;Homo sapiens (Human)
Q8NHK3;KI2LB_HUMAN;reviewed;Killer cell immunoglobulin-like receptor 2DL5B (CD158 antigen-like family member F2) (Killer cell immunoglobulin-like receptor 2DLX) (CD antigen CD158f2);KIR2DL5B CD158F CD158F2 KIR2DL5 KIR2DLX;Homo sapiens (Human)
P43632;KI2S4_HUMAN;reviewed;Killer cell immunoglobulin-like receptor 2DS4 (CD158 antigen-like family member I) (MHC class I NK cell receptor) (Natural killer-associated transcript 8) (NKAT-8) (P58 natural killer cell receptor clones CL-39/CL-17) (p58 NK receptor CL-39/CL-17) (CD antigen CD158i);KIR2DS4 CD158I KKA3 NKAT8;Homo sapiens (Human)
Q8N743;KI3L3_HUMAN;reviewed;Killer cell immunoglobulin-like receptor 3DL3 (CD158 antigen-like family member Z) (Killer cell inhibitory receptor 1) (CD antigen CD158z);KIR3DL3 CD158Z KIR3DL7 KIRC1;Homo sapiens (Human)
Q8NHL6;LIRB1_HUMAN;reviewed;Leukocyte immunoglobulin-like receptor subfamily B member 1 (LIR-1) (Leukocyte immunoglobulin-like receptor 1) (CD85 antigen-like family member J) (Immunoglobulin-like transcript 2) (ILT-2) (Monocyte/macrophage immunoglobulin-like receptor 7) (MIR-7) (CD antigen CD85j);LILRB1 ILT2 LIR1 MIR7;Homo sapiens (Human)
Q6ZMQ8;LMTK1_HUMAN;reviewed;Serine/threonine-protein kinase LMTK1 (EC 2.7.11.1) (Apoptosis-associated tyrosine kinase) (AATYK) (Brain apoptosis-associated tyrosine kinase) (CDK5-binding protein) (Lemur tyrosine kinase 1) (p35-binding protein) (p35BP);AATK AATYK KIAA0641 LMR1 LMTK1;Homo sapiens (Human)
P49257;LMAN1_HUMAN;reviewed;Protein ERGIC-53 (ER-Golgi intermediate compartment 53 kDa protein) (Gp58) (Intracellular mannose-specific lectin MR60) (Lectin mannose-binding 1);LMAN1 ERGIC53 F5F8D;Homo sapiens (Human)
Q9P244;LRFN1_HUMAN;reviewed;Leucine-rich repeat and fibronectin type III domain-containing protein 1 (Synaptic adhesion-like molecule 2);LRFN1 KIAA1484 SALM2;Homo sapiens (Human)
Q96NI6;LRFN5_HUMAN;reviewed;Leucine-rich repeat and fibronectin type-III domain-containing protein 5;LRFN5 C14orf146 SALM5;Homo sapiens (Human)
Q3SXY7;LRIT3_HUMAN;reviewed;Leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 3;LRIT3;Homo sapiens (Human)
Q86VZ4;LRP11_HUMAN;reviewed;Low-density lipoprotein receptor-related protein 11 (LRP-11);LRP11;Homo sapiens (Human)
O75074;LRP3_HUMAN;reviewed;Low-density lipoprotein receptor-related protein 3 (LRP-3) (105 kDa low-density lipoprotein receptor-related protein) (hLRp105);LRP3;Homo sapiens (Human)
O75197;LRP5_HUMAN;reviewed;Low-density lipoprotein receptor-related protein 5 (LRP-5);LRP5 LR3 LRP7;Homo sapiens (Human)
Q14114;LRP8_HUMAN;reviewed;Low-density lipoprotein receptor-related protein 8 (LRP-8) (Apolipoprotein E receptor 2);LRP8 APOER2;Homo sapiens (Human)
Q9HBW1;LRRC4_HUMAN;reviewed;Leucine-rich repeat-containing protein 4 (Brain tumor-associated protein BAG) (Nasopharyngeal carcinoma-associated gene 14 protein) (Netrin-G2 ligand) (NGL-2);LRRC4 BAG NAG14 UNQ554/PRO1111;Homo sapiens (Human)
P32004;L1CAM_HUMAN;reviewed;Neural cell adhesion molecule L1 (N-CAM-L1) (NCAM-L1) (CD antigen CD171);L1CAM CAML1 MIC5;Homo sapiens (Human)
O60309;L37A3_HUMAN;reviewed;Leucine-rich repeat-containing protein 37A3;LRRC37A3 KIAA0563;Homo sapiens (Human)
Q86UK5;LBN_HUMAN;reviewed;Limbin (Ellis-van Creveld syndrome protein 2) (EVC2);EVC2 LBN;Homo sapiens (Human)
O75023;LIRB5_HUMAN;reviewed;Leukocyte immunoglobulin-like receptor subfamily B member 5 (CD85 antigen-like family member C) (Leukocyte immunoglobulin-like receptor 8) (LIR-8) (CD antigen CD85c);LILRB5 LIR8;Homo sapiens (Human)
A6NI73;LIRA5_HUMAN;reviewed;Leukocyte immunoglobulin-like receptor subfamily A member 5 (CD85 antigen-like family member F) (Immunoglobulin-like transcript 11) (ILT-11) (Leukocyte immunoglobulin-like receptor 9) (LIR-9) (CD antigen CD85f);LILRA5 ILT11 LILRB7 LIR9;Homo sapiens (Human)
O75022;LIRB3_HUMAN;reviewed;Leukocyte immunoglobulin-like receptor subfamily B member 3 (LIR-3) (Leukocyte immunoglobulin-like receptor 3) (CD85 antigen-like family member A) (Immunoglobulin-like transcript 5) (ILT-5) (Monocyte inhibitory receptor HL9) (CD antigen CD85a);LILRB3 ILT5 LIR3;Homo sapiens (Human)
Q8TF66;LRC15_HUMAN;reviewed;Leucine-rich repeat-containing protein 15 (Leucine-rich repeat protein induced by beta-amyloid homolog) (hLib);LRRC15 LIB;Homo sapiens (Human)
Q6PJG9;LRFN4_HUMAN;reviewed;Leucine-rich repeat and fibronectin type-III domain-containing protein 4;LRFN4 SALM3;Homo sapiens (Human)
O43300;LRRT2_HUMAN;reviewed;Leucine-rich repeat transmembrane neuronal protein 2 (Leucine-rich repeat neuronal 2 protein);LRRTM2 KIAA0416 LRRN2;Homo sapiens (Human)
Q86VH4;LRRT4_HUMAN;reviewed;Leucine-rich repeat transmembrane neuronal protein 4;LRRTM4 UNQ3075/PRO9907;Homo sapiens (Human)
Q9H0V9;LMA2L_HUMAN;reviewed;VIP36-like protein (Lectin mannose-binding 2-like) (LMAN2-like protein);LMAN2L VIPL PSEC0028 UNQ368/PRO704;Homo sapiens (Human)
P09848;LPH_HUMAN;reviewed;"Lactase-phlorizin hydrolase (Lactase-glycosylceramidase) [Includes: Lactase (EC 3.2.1.108); Phlorizin hydrolase (EC 3.2.1.62)]";LCT LPH;Homo sapiens (Human)
Q9HAT1;LMA1L_HUMAN;reviewed;Protein ERGIC-53-like (ERGIC53-like protein) (Lectin mannose-binding 1-like) (LMAN1-like protein);LMAN1L ERGL UNQ2784/PRO7174;Homo sapiens (Human)
Q9HCJ2;LRC4C_HUMAN;reviewed;Leucine-rich repeat-containing protein 4C (Netrin-G1 ligand) (NGL-1);LRRC4C KIAA1580 NGL1 UNQ292/PRO331;Homo sapiens (Human)
Q96JA1;LRIG1_HUMAN;reviewed;Leucine-rich repeats and immunoglobulin-like domains protein 1 (LIG-1);LRIG1 LIG1;Homo sapiens (Human)
O94898;LRIG2_HUMAN;reviewed;Leucine-rich repeats and immunoglobulin-like domains protein 2 (LIG-2);LRIG2 KIAA0806 LIG2;Homo sapiens (Human)
Q7Z4F1;LRP10_HUMAN;reviewed;Low-density lipoprotein receptor-related protein 10 (LRP-10);LRP10 MSTP087 SP220 UNQ389/PRO724;Homo sapiens (Human)
O75325;LRRN2_HUMAN;reviewed;Leucine-rich repeat neuronal protein 2 (Glioma amplified on chromosome 1 protein) (Leucine-rich repeat neuronal protein 5);LRRN2 GAC1 LRRN5 UNQ256/PRO293;Homo sapiens (Human)
P42702;LIFR_HUMAN;reviewed;Leukemia inhibitory factor receptor (LIF receptor) (LIF-R) (CD antigen CD118);LIFR;Homo sapiens (Human)
Q96FE5;LIGO1_HUMAN;reviewed;Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1 (Leucine-rich repeat and immunoglobulin domain-containing protein 1) (Leucine-rich repeat neuronal protein 1) (Leucine-rich repeat neuronal protein 6A);LINGO1 LERN1 LRRN6A UNQ201/PRO227;Homo sapiens (Human)
Q8N149;LIRA2_HUMAN;reviewed;Leukocyte immunoglobulin-like receptor subfamily A member 2 (CD85 antigen-like family member H) (Immunoglobulin-like transcript 1) (ILT-1) (Leukocyte immunoglobulin-like receptor 7) (LIR-7) (CD antigen CD85h);LILRA2 ILT1 LIR7;Homo sapiens (Human)
P59901;LIRA4_HUMAN;reviewed;Leukocyte immunoglobulin-like receptor subfamily A member 4 (CD85 antigen-like family member G) (Immunoglobulin-like transcript 7) (ILT-7) (CD antigen CD85g);LILRA4 ILT7;Homo sapiens (Human)
Q6PI73;LIRA6_HUMAN;reviewed;Leukocyte immunoglobulin-like receptor subfamily A member 6 (Immunoglobulin-like transcript 8) (ILT-8) (Leukocyte Ig-like receptor);LILRA6 ILT8;Homo sapiens (Human)
Q8N423;LIRB2_HUMAN;reviewed;Leukocyte immunoglobulin-like receptor subfamily B member 2 (LIR-2) (Leukocyte immunoglobulin-like receptor 2) (CD85 antigen-like family member D) (Immunoglobulin-like transcript 4) (ILT-4) (Monocyte/macrophage immunoglobulin-like receptor 10) (MIR-10) (CD antigen CD85d);LILRB2 ILT4 LIR2 MIR10;Homo sapiens (Human)
Q5VT99;LRC38_HUMAN;reviewed;Leucine-rich repeat-containing protein 38 (BK channel auxiliary gamma subunit LRRC38);LRRC38;Homo sapiens (Human)
A6NDA9;LRIT2_HUMAN;reviewed;Leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 2 (Leucine-rich repeat-containing protein 22);LRIT2 LRRC22;Homo sapiens (Human)
P0C6S8;LIGO3_HUMAN;reviewed;Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 3 (Leucine-rich repeat neuronal protein 2) (Leucine-rich repeat neuronal protein 6B);LINGO3 LERN2 LRRN6B;Homo sapiens (Human)
Q9HBL6;LRTM1_HUMAN;reviewed;Leucine-rich repeat and transmembrane domain-containing protein 1;LRTM1 HT017;Homo sapiens (Human)
Q5SQ64;LY66F_HUMAN;reviewed;Lymphocyte antigen 6 complex locus protein G6f;LY6G6F C6orf21 G6F LY6G6D NG32;Homo sapiens (Human)
Q96QE4;LR37B_HUMAN;reviewed;Leucine-rich repeat-containing protein 37B (C66 SLIT-like testicular protein);LRRC37B;Homo sapiens (Human)
Q5SZI1;LRAD2_HUMAN;reviewed;Low-density lipoprotein receptor class A domain-containing protein 2;LDLRAD2;Homo sapiens (Human)
Q8N386;LRC25_HUMAN;reviewed;Leucine-rich repeat-containing protein 25 (Monocyte and plasmacytoid-activated protein);LRRC25 MAPA UNQ6169/PRO20174;Homo sapiens (Human)
Q14392;LRC32_HUMAN;reviewed;Leucine-rich repeat-containing protein 32 (Garpin) (Glycoprotein A repetitions predominant) (GARP);LRRC32 D11S833E GARP;Homo sapiens (Human)
Q9BTN0;LRFN3_HUMAN;reviewed;Leucine-rich repeat and fibronectin type-III domain-containing protein 3 (Synaptic adhesion-like molecule 4);LRFN3 SALM4 UNQ5865/PRO34192;Homo sapiens (Human)
Q6UXM1;LRIG3_HUMAN;reviewed;Leucine-rich repeats and immunoglobulin-like domains protein 3 (LIG-3);LRIG3 LIG3 UNQ287/PRO326/PRO335;Homo sapiens (Human)
Q9NZR2;LRP1B_HUMAN;reviewed;Low-density lipoprotein receptor-related protein 1B (LRP-1B) (Low-density lipoprotein receptor-related protein-deleted in tumor) (LRP-DIT);LRP1B LRPDIT;Homo sapiens (Human)
Q9P2V4;LRIT1_HUMAN;reviewed;Leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein 1 (Leucine-rich repeat-containing protein 21) (Photoreceptor-associated LRR superfamily protein) (Retina-specific protein PAL);LRIT1 LRRC21 PAL;Homo sapiens (Human)
Q8ND94;LRN4L_HUMAN;reviewed;LRRN4 C-terminal-like protein;LRRN4CL UNQ728/PRO1410;Homo sapiens (Human)
Q07954;LRP1_HUMAN;reviewed;"Prolow-density lipoprotein receptor-related protein 1 (LRP-1) (Alpha-2-macroglobulin receptor) (A2MR) (Apolipoprotein E receptor) (APOER) (CD antigen CD91) [Cleaved into: Low-density lipoprotein receptor-related protein 1 85 kDa subunit (LRP-85); Low-density lipoprotein receptor-related protein 1 515 kDa subunit (LRP-515); Low-density lipoprotein receptor-related protein 1 intracellular domain (LRPICD)]";LRP1 A2MR APR;Homo sapiens (Human)
P98164;LRP2_HUMAN;reviewed;Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin);LRP2;Homo sapiens (Human)
O75096;LRP4_HUMAN;reviewed;Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7);LRP4 KIAA0816 LRP10 MEGF7;Homo sapiens (Human)
Q6UXK5;LRRN1_HUMAN;reviewed;Leucine-rich repeat neuronal protein 1 (Neuronal leucine-rich repeat protein 1) (NLRR-1);LRRN1 KIAA1497 Nbla10449 UNQ693/PRO1338;Homo sapiens (Human)
Q86VH5;LRRT3_HUMAN;reviewed;Leucine-rich repeat transmembrane neuronal protein 3;LRRTM3 UNQ803/PRO1693;Homo sapiens (Human)
Q8N967;LRTM2_HUMAN;reviewed;Leucine-rich repeat and transmembrane domain-containing protein 2;LRTM2;Homo sapiens (Human)
P14151;LYAM1_HUMAN;reviewed;L-selectin (CD62 antigen-like family member L) (Leukocyte adhesion molecule 1) (LAM-1) (Leukocyte surface antigen Leu-8) (Leukocyte-endothelial cell adhesion molecule 1) (LECAM1) (Lymph node homing receptor) (TQ1) (gp90-MEL) (CD antigen CD62L);SELL LNHR LYAM1;Homo sapiens (Human)
P16109;LYAM3_HUMAN;reviewed;P-selectin (CD62 antigen-like family member P) (Granule membrane protein 140) (GMP-140) (Leukocyte-endothelial cell adhesion molecule 3) (LECAM3) (Platelet activation dependent granule-external membrane protein) (PADGEM) (CD antigen CD62P);SELP GMRP GRMP;Homo sapiens (Human)
Q9HBG7;LY9_HUMAN;reviewed;T-lymphocyte surface antigen Ly-9 (Cell surface molecule Ly-9) (Lymphocyte antigen 9) (SLAM family member 3) (SLAMF3) (Signaling lymphocytic activation molecule 3) (CD antigen CD229);LY9 CDABP0070;Homo sapiens (Human)
Q9Y5Y7;LYVE1_HUMAN;reviewed;Lymphatic vessel endothelial hyaluronic acid receptor 1 (LYVE-1) (Cell surface retention sequence-binding protein 1) (CRSBP-1) (Extracellular link domain-containing protein 1) (Hyaluronic acid receptor);LYVE1 CRSBP1 HAR XLKD1 UNQ230/PRO263;Homo sapiens (Human)
P20916;MAG_HUMAN;reviewed;Myelin-associated glycoprotein (Siglec-4a);MAG GMA;Homo sapiens (Human)
A6NHS7;MANS4_HUMAN;reviewed;MANSC domain-containing protein 4;MANSC4;Homo sapiens (Human)
Q86YD5;LRAD3_HUMAN;reviewed;Low-density lipoprotein receptor class A domain-containing protein 3;LDLRAD3;Homo sapiens (Human)
Q8WUT4;LRRN4_HUMAN;reviewed;Leucine-rich repeat neuronal protein 4 (Neuronal leucine-rich repeat protein 4) (NLRR-4);LRRN4 C20orf75;Homo sapiens (Human)
Q13477;MADCA_HUMAN;reviewed;Mucosal addressin cell adhesion molecule 1 (MAdCAM-1) (hMAdCAM-1);MADCAM1;Homo sapiens (Human)
Q9H8J5;MANS1_HUMAN;reviewed;MANSC domain-containing protein 1 (Loss of heterozygosity 12 chromosomal region 3 protein);MANSC1 LOH12CR3 UNQ316/PRO361;Homo sapiens (Human)
Q2I0M4;LRC26_HUMAN;reviewed;Leucine-rich repeat-containing protein 26 (BK channel auxiliary gamma subunit LRRC26) (Cytokeratin-associated protein in cancer);LRRC26 CAPC;Homo sapiens (Human)
Q9H3W5;LRRN3_HUMAN;reviewed;Leucine-rich repeat neuronal protein 3 (Neuronal leucine-rich repeat protein 3) (NLRR-3);LRRN3 Nbla10363 UNQ194/PRO220;Homo sapiens (Human)
P29376;LTK_HUMAN;reviewed;Leukocyte tyrosine kinase receptor (EC 2.7.10.1) (Protein tyrosine kinase 1);LTK TYK1;Homo sapiens (Human)
P16581;LYAM2_HUMAN;reviewed;E-selectin (CD62 antigen-like family member E) (Endothelial leukocyte adhesion molecule 1) (ELAM-1) (Leukocyte-endothelial cell adhesion molecule 2) (LECAM2) (CD antigen CD62E);SELE ELAM1;Homo sapiens (Human)
O75019;LIRA1_HUMAN;reviewed;Leukocyte immunoglobulin-like receptor subfamily A member 1 (CD85 antigen-like family member I) (Leukocyte immunoglobulin-like receptor 6) (LIR-6) (CD antigen CD85i);LILRA1 LIR6;Homo sapiens (Human)
Q8NHJ6;LIRB4_HUMAN;reviewed;Leukocyte immunoglobulin-like receptor subfamily B member 4 (CD85 antigen-like family member K) (Immunoglobulin-like transcript 3) (ILT-3) (Leukocyte immunoglobulin-like receptor 5) (LIR-5) (Monocyte inhibitory receptor HM18) (CD antigen CD85k);LILRB4 ILT3 LIR5;Homo sapiens (Human)
Q12907;LMAN2_HUMAN;reviewed;Vesicular integral-membrane protein VIP36 (Glycoprotein GP36b) (Lectin mannose-binding 2) (Vesicular integral-membrane protein 36) (VIP36);LMAN2 C5orf8;Homo sapiens (Human)
P51511;MMP15_HUMAN;reviewed;Matrix metalloproteinase-15 (MMP-15) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 2) (MT-MMP 2) (MTMMP2) (Membrane-type-2 matrix metalloproteinase) (MT2-MMP) (MT2MMP) (SMCP-2);MMP15;Homo sapiens (Human)
Q9Y5R2;MMP24_HUMAN;reviewed;Matrix metalloproteinase-24 (MMP-24) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 5) (MT-MMP 5) (MTMMP5) (Membrane-type-5 matrix metalloproteinase) (MT5-MMP) (MT5MMP) [Cleaved into: Processed matrix metalloproteinase-24];MMP24 MT5MMP;Homo sapiens (Human)
Q16653;MOG_HUMAN;reviewed;Myelin-oligodendrocyte glycoprotein;MOG;Homo sapiens (Human)
Q2M385;MPEG1_HUMAN;reviewed;Macrophage-expressed gene 1 protein (Macrophage gene 1 protein) (Mpg-1);MPEG1;Homo sapiens (Human)
P50281;MMP14_HUMAN;reviewed;Matrix metalloproteinase-14 (MMP-14) (EC 3.4.24.80) (MMP-X1) (Membrane-type matrix metalloproteinase 1) (MT-MMP 1) (MTMMP1) (Membrane-type-1 matrix metalloproteinase) (MT1-MMP) (MT1MMP);MMP14;Homo sapiens (Human)
Q8TD46;MO2R1_HUMAN;reviewed;Cell surface glycoprotein CD200 receptor 1 (CD200 cell surface glycoprotein receptor) (Cell surface glycoprotein OX2 receptor 1);CD200R1 CD200R CRTR2 MOX2R OX2R UNQ2522/PRO6015;Homo sapiens (Human)
Q6Q8B3;MO2R2_HUMAN;reviewed;Cell surface glycoprotein CD200 receptor 2 (CD200 cell surface glycoprotein receptor-like 2) (CD200 receptor-like 2) (HuCD200R2) (CD200 cell surface glycoprotein receptor-like a) (CD200RLa) (Cell surface glycoprotein CD200 receptor 1-like) (Cell surface glycoprotein OX2 receptor 2);CD200R1L CD200R2;Homo sapiens (Human)
P51512;MMP16_HUMAN;reviewed;Matrix metalloproteinase-16 (MMP-16) (EC 3.4.24.-) (MMP-X2) (Membrane-type matrix metalloproteinase 3) (MT-MMP 3) (MTMMP3) (Membrane-type-3 matrix metalloproteinase) (MT3-MMP) (MT3MMP);MMP16 MMPX2;Homo sapiens (Human)
O95297;MPZL1_HUMAN;reviewed;Myelin protein zero-like protein 1 (Protein zero-related);MPZL1 PZR UNQ849/PRO1787;Homo sapiens (Human)
P11717;MPRI_HUMAN;reviewed;Cation-independent mannose-6-phosphate receptor (CI Man-6-P receptor) (CI-MPR) (M6PR) (300 kDa mannose 6-phosphate receptor) (MPR 300) (Insulin-like growth factor 2 receptor) (Insulin-like growth factor II receptor) (IGF-II receptor) (M6P/IGF2 receptor) (M6P/IGF2R) (CD antigen CD222);IGF2R MPRI;Homo sapiens (Human)
O60449;LY75_HUMAN;reviewed;Lymphocyte antigen 75 (Ly-75) (C-type lectin domain family 13 member B) (DEC-205) (gp200-MR6) (CD antigen CD205);LY75 CD205 CLEC13B;Homo sapiens (Human)
Q14703;MBTP1_HUMAN;reviewed;Membrane-bound transcription factor site-1 protease (EC 3.4.21.112) (Endopeptidase S1P) (Subtilisin/kexin-isozyme 1) (SKI-1);MBTPS1 KIAA0091 S1P SKI1;Homo sapiens (Human)
Q5VYJ5;MALR1_HUMAN;reviewed;MAM and LDL-receptor class A domain-containing protein 1;MALRD1 C10orf112 DIET1;Homo sapiens (Human)
Q9H756;LRC19_HUMAN;reviewed;Leucine-rich repeat-containing protein 19;LRRC19;Homo sapiens (Human)
Q9ULH4;LRFN2_HUMAN;reviewed;Leucine-rich repeat and fibronectin type-III domain-containing protein 2 (Synaptic adhesion-like molecule 1);LRFN2 KIAA1246 SALM1;Homo sapiens (Human)
Q9Y561;LRP12_HUMAN;reviewed;Low-density lipoprotein receptor-related protein 12 (LRP-12) (Suppressor of tumorigenicity 7 protein);LRP12 ST7;Homo sapiens (Human)
Q86UE6;LRRT1_HUMAN;reviewed;Leucine-rich repeat transmembrane neuronal protein 1;LRRTM1 UNQ675/PRO1309;Homo sapiens (Human)
P15529;MCP_HUMAN;reviewed;Membrane cofactor protein (TLX) (Trophoblast leukocyte common antigen) (CD antigen CD46);CD46 MCP MIC10;Homo sapiens (Human)
Q29980;MICB_HUMAN;reviewed;MHC class I polypeptide-related sequence B (MIC-B);MICB PERB11.2;Homo sapiens (Human)
Q16820;MEP1B_HUMAN;reviewed;Meprin A subunit beta (EC 3.4.24.63) (Endopeptidase-2) (Meprin B) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit beta) (PABA peptide hydrolase) (PPH beta);MEP1B;Homo sapiens (Human)
Q12866;MERTK_HUMAN;reviewed;Tyrosine-protein kinase Mer (EC 2.7.10.1) (Proto-oncogene c-Mer) (Receptor tyrosine kinase MerTK);MERTK MER;Homo sapiens (Human)
Q7Z6M3;MILR1_HUMAN;reviewed;Allergin-1 (Allergy inhibitory receptor 1) (Mast cell antigen 32) (MCA-32) (Mast cell immunoglobulin-like receptor 1);MILR1 C17orf60 MCA32;Homo sapiens (Human)
Q7Z7M0;MEGF8_HUMAN;reviewed;Multiple epidermal growth factor-like domains protein 8 (Multiple EGF-like domains protein 8) (Epidermal growth factor-like protein 4) (EGF-like protein 4);MEGF8 C19orf49 EGFL4 KIAA0817;Homo sapiens (Human)
Q16819;MEP1A_HUMAN;reviewed;Meprin A subunit alpha (EC 3.4.24.18) (Endopeptidase-2) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit alpha) (PABA peptide hydrolase) (PPH alpha);MEP1A;Homo sapiens (Human)
Q9H9K5;MER34_HUMAN;reviewed;Endogenous retrovirus group MER34 member 1 Env polyprotein (HERV-MER_4q12 provirus ancestral Env polyprotein);ERVMER34-1 LP9056;Homo sapiens (Human)
P55082;MFAP3_HUMAN;reviewed;Microfibril-associated glycoprotein 3;MFAP3;Homo sapiens (Human)
O75121;MFA3L_HUMAN;reviewed;Microfibrillar-associated protein 3-like (Testis development protein NYD-SP9);MFAP3L KIAA0626 HSD-39 HSD39;Homo sapiens (Human)
