Entry;Entry name;Status;Protein names;Gene names;Organism
Q8NBP5;MFSD9_HUMAN;reviewed;Major facilitator superfamily domain-containing protein 9;MFSD9 PSEC0066;Homo sapiens (Human)
Q99735;MGST2_HUMAN;reviewed;Microsomal glutathione S-transferase 2 (Microsomal GST-2) (EC 2.5.1.18) (Microsomal GST-II);MGST2 GST2;Homo sapiens (Human)
Q6P1A2;MBOA5_HUMAN;reviewed;Lysophospholipid acyltransferase 5 (LPLAT 5) (EC 2.3.1.-) (1-acylglycerophosphocholine O-acyltransferase) (EC 2.3.1.23) (1-acylglycerophosphoserine O-acyltransferase) (EC 2.3.1.n6) (Lysophosphatidylcholine acyltransferase) (LPCAT) (Lyso-PC acyltransferase) (Lysophosphatidylcholine acyltransferase 3) (Lyso-PC acyltransferase 3) (Lysophosphatidylserine acyltransferase) (LPSAT) (Lyso-PS acyltransferase) (Membrane-bound O-acyltransferase domain-containing protein 5) (O-acyltransferase domain-containing protein 5);LPCAT3 MBOAT5 OACT5;Homo sapiens (Human)
Q9GZU1;MCLN1_HUMAN;reviewed;Mucolipin-1 (MG-2) (Mucolipidin);MCOLN1 ML4 MSTP080;Homo sapiens (Human)
Q9NWR8;MCUB_HUMAN;reviewed;Calcium uniporter regulatory subunit MCUb, mitochondrial (MCUb) (Coiled-coil domain-containing protein 109B);MCUB CCDC109B;Homo sapiens (Human)
Q5SR56;MF14B_HUMAN;reviewed;Hippocampus abundant transcript-like protein 1 (Major facilitator superfamily domain-containing 14B);MFSD14B HIATL1;Homo sapiens (Human)
O43934;MFS11_HUMAN;reviewed;UNC93-like protein MFSD11 (Major facilitator superfamily domain-containing protein 11) (Protein ET);MFSD11 ET;Homo sapiens (Human)
Q9NYZ2;MFRN1_HUMAN;reviewed;Mitoferrin-1 (Mitochondrial iron transporter 1) (Mitochondrial solute carrier protein) (Solute carrier family 25 member 37);SLC25A37 MFRN MSCP HT015;Homo sapiens (Human)
Q6N075;MFSD5_HUMAN;reviewed;Molybdate-anion transporter (Major facilitator superfamily domain-containing protein 5) (Molybdate transporter 2 homolog) (hsMOT2);MFSD5 UNQ832/PRO1759;Homo sapiens (Human)
Q5VZR4;MF14C_HUMAN;reviewed;Hippocampus abundant transcript-like protein 2 (Major facilitator superfamily domain-containing 14C);MFSD14C HIATL2;Homo sapiens (Human)
Q5EB52;MEST_HUMAN;reviewed;Mesoderm-specific transcript homolog protein (EC 3.-.-.-) (Paternally-expressed gene 1 protein);MEST PEG1;Homo sapiens (Human)
O95140;MFN2_HUMAN;reviewed;Mitofusin-2 (EC 3.6.5.-) (Transmembrane GTPase MFN2);MFN2 CPRP1 KIAA0214;Homo sapiens (Human)
Q8NHS3;MFSD8_HUMAN;reviewed;Major facilitator superfamily domain-containing protein 8 (Ceroid-lipofuscinosis neuronal protein 7);MFSD8 CLN7;Homo sapiens (Human)
Q96PD6;MOGT1_HUMAN;reviewed;2-acylglycerol O-acyltransferase 1 (EC 2.3.1.22) (Acyl-CoA:monoacylglycerol acyltransferase 1) (MGAT1) (Diacylglycerol O-acyltransferase candidate 2) (hDC2) (Diacylglycerol acyltransferase 2-like protein 1) (Monoacylglycerol O-acyltransferase 1);MOGAT1 DC2 DGAT2L1;Homo sapiens (Human)
Q96LB0;MRGX3_HUMAN;reviewed;Mas-related G-protein coupled receptor member X3 (Sensory neuron-specific G-protein coupled receptor 1/2);MRGPRX3 MRGX3 SNSR1 SNSR2;Homo sapiens (Human)
P33527;MRP1_HUMAN;reviewed;Multidrug resistance-associated protein 1 (ATP-binding cassette sub-family C member 1) (Leukotriene C(4) transporter) (LTC4 transporter);ABCC1 MRP MRP1;Homo sapiens (Human)
Q92887;MRP2_HUMAN;reviewed;Canalicular multispecific organic anion transporter 1 (ATP-binding cassette sub-family C member 2) (Canalicular multidrug resistance protein) (Multidrug resistance-associated protein 2);ABCC2 CMOAT CMOAT1 CMRP MRP2;Homo sapiens (Human)
O15439;MRP4_HUMAN;reviewed;Multidrug resistance-associated protein 4 (ATP-binding cassette sub-family C member 4) (MRP/cMOAT-related ABC transporter) (Multi-specific organic anion transporter B) (MOAT-B);ABCC4 MRP4;Homo sapiens (Human)
O95255;MRP6_HUMAN;reviewed;Multidrug resistance-associated protein 6 (ATP-binding cassette sub-family C member 6) (Anthracycline resistance-associated protein) (Multi-specific organic anion transporter E) (MOAT-E);ABCC6 ARA MRP6;Homo sapiens (Human)
Q96HJ5;MS4A3_HUMAN;reviewed;Membrane-spanning 4-domains subfamily A member 3 (CD20 antigen-like protein) (Hematopoietic-specific transmembrane protein 4) (HTm4);MS4A3 CD20L HTM4;Homo sapiens (Human)
Q01726;MSHR_HUMAN;reviewed;Melanocyte-stimulating hormone receptor (MSH-R) (Melanocortin receptor 1) (MC1-R);MC1R MSHR;Homo sapiens (Human)
Q15800;MSMO1_HUMAN;reviewed;Methylsterol monooxygenase 1 (EC 1.14.13.72) (C-4 methylsterol oxidase);MSMO1 DESP4 ERG25 SC4MOL;Homo sapiens (Human)
Q8NCK7;MOT11_HUMAN;reviewed;Monocarboxylate transporter 11 (MCT 11) (Solute carrier family 16 member 11);SLC16A11 MCT11;Homo sapiens (Human)
Q7RTX9;MOT14_HUMAN;reviewed;Monocarboxylate transporter 14 (MCT 14) (Solute carrier family 16 member 14);SLC16A14 MCT14;Homo sapiens (Human)
P53985;MOT1_HUMAN;reviewed;Monocarboxylate transporter 1 (MCT 1) (Solute carrier family 16 member 1);SLC16A1 MCT1;Homo sapiens (Human)
O15427;MOT4_HUMAN;reviewed;Monocarboxylate transporter 4 (MCT 4) (Solute carrier family 16 member 3);SLC16A3 MCT4;Homo sapiens (Human)
Q8TEZ7;MPRB_HUMAN;reviewed;Membrane progestin receptor beta (mPR beta) (Lysosomal membrane protein in brain 1) (Progestin and adipoQ receptor family member 8) (Progestin and adipoQ receptor family member VIII);PAQR8 C6orf33 LMPB1 MPRB;Homo sapiens (Human)
P39210;MPV17_HUMAN;reviewed;Protein Mpv17;MPV17;Homo sapiens (Human)
Q96AM1;MRGRF_HUMAN;reviewed;Mas-related G-protein coupled receptor member F (Mas-related gene F protein) (G-protein coupled receptor 140) (G-protein coupled receptor 168);MRGPRF GPR140 GPR168 MRGF PSEC0142;Homo sapiens (Human)
Q96LB2;MRGX1_HUMAN;reviewed;Mas-related G-protein coupled receptor member X1 (Sensory neuron-specific G-protein coupled receptor 3/4);MRGPRX1 MRGX1 SNSR3 SNSR4;Homo sapiens (Human)
O15440;MRP5_HUMAN;reviewed;Multidrug resistance-associated protein 5 (ATP-binding cassette sub-family C member 5) (Multi-specific organic anion transporter C) (MOAT-C) (SMRP) (pABC11);ABCC5 MRP5;Homo sapiens (Human)
Q5T3U5;MRP7_HUMAN;reviewed;Multidrug resistance-associated protein 7 (ATP-binding cassette sub-family C member 10);ABCC10 MRP7 SIMRP7;Homo sapiens (Human)
Q9H3V2;MS4A5_HUMAN;reviewed;Membrane-spanning 4-domains subfamily A member 5 (CD20 antigen-like 2) (Testis-expressed transmembrane protein 4);MS4A5 CD20L2 TETM4;Homo sapiens (Human)
Q9UJG1;MSPD1_HUMAN;reviewed;Motile sperm domain-containing protein 1;MOSPD1;Homo sapiens (Human)
Q96LB1;MRGX2_HUMAN;reviewed;Mas-related G-protein coupled receptor member X2;MRGPRX2 MRGX2;Homo sapiens (Human)
Q96LA9;MRGX4_HUMAN;reviewed;Mas-related G-protein coupled receptor member X4 (Sensory neuron-specific G-protein coupled receptor 5/6);MRGPRX4 MRGX4 SNSR5 SNSR6;Homo sapiens (Human)
Q68CQ1;MROH7_HUMAN;reviewed;Maestro heat-like repeat-containing protein family member 7 (HEAT repeat-containing protein 8);MROH7 C1orf175 HEATR8;Homo sapiens (Human)
Q9Y6C9;MTCH2_HUMAN;reviewed;Mitochondrial carrier homolog 2 (Met-induced mitochondrial protein);MTCH2 MIMP HSPC032;Homo sapiens (Human)
P48039;MTR1A_HUMAN;reviewed;Melatonin receptor type 1A (Mel-1A-R) (Mel1a receptor);MTNR1A;Homo sapiens (Human)
Q9NZJ7;MTCH1_HUMAN;reviewed;Mitochondrial carrier homolog 1 (Presenilin-associated protein);MTCH1 PSAP CGI-64 UNQ1871/PRO4314;Homo sapiens (Human)
O43193;MTLR_HUMAN;reviewed;Motilin receptor (G-protein coupled receptor 38);MLNR GPR38 MTLR MTLR1;Homo sapiens (Human)
Q9NZG7;NINJ2_HUMAN;reviewed;Ninjurin-2 (Nerve injury-induced protein 2);NINJ2;Homo sapiens (Human)
Q8N8Q9;NIPA2_HUMAN;reviewed;Magnesium transporter NIPA2 (Non-imprinted in Prader-Willi/Angelman syndrome region protein 2);NIPA2;Homo sapiens (Human)
Q9UPR5;NAC2_HUMAN;reviewed;Sodium/calcium exchanger 2 (Na(+)/Ca(2+)-exchange protein 2) (Solute carrier family 8 member 2);SLC8A2 KIAA1087 NCX2;Homo sapiens (Human)
Q9HC58;NCKX3_HUMAN;reviewed;Sodium/potassium/calcium exchanger 3 (Na(+)/K(+)/Ca(2+)-exchange protein 3) (Solute carrier family 24 member 3);SLC24A3 NCKX3;Homo sapiens (Human)
Q6J4K2;NCKX6_HUMAN;reviewed;Sodium/potassium/calcium exchanger 6, mitochondrial (Na(+)/K(+)/Ca(2+)-exchange protein 6) (Sodium/calcium exchanger protein, mitochondrial) (Solute carrier family 24 member 6) (Solute carrier family 8 member B1);SLC8B1 NCKX6 NCLX SLC24A6;Homo sapiens (Human)
Q9BTX1;NDC1_HUMAN;reviewed;Nucleoporin NDC1 (hNDC1) (Transmembrane protein 48);NDC1 TMEM48;Homo sapiens (Human)
Q71RS6;NCKX5_HUMAN;reviewed;Sodium/potassium/calcium exchanger 5 (Na(+)/K(+)/Ca(2+)-exchange protein 5) (Solute carrier family 24 member 5);SLC24A5 JSX NCKX5;Homo sapiens (Human)
Q8N9A8;NEPR1_HUMAN;reviewed;Nuclear envelope phosphatase-regulatory subunit 1 (NEP1-R1) (Transmembrane protein 188);CNEP1R1 C16orf69 TMEM188;Homo sapiens (Human)
Q8IZF0;NALCN_HUMAN;reviewed;Sodium leak channel non-selective protein (CanIon) (Voltage gated channel-like protein 1);NALCN VGCNL1;Homo sapiens (Human)
Q8NFF2;NCKX4_HUMAN;reviewed;Sodium/potassium/calcium exchanger 4 (Na(+)/K(+)/Ca(2+)-exchange protein 4) (Solute carrier family 24 member 4);SLC24A4 NCKX4;Homo sapiens (Human)
Q9NV92;NFIP2_HUMAN;reviewed;NEDD4 family-interacting protein 2 (NEDD4 WW domain-binding protein 5A) (Putative MAPK-activating protein PM04/PM05/PM06/PM07) (Putative NF-kappa-B-activating protein 413);NDFIP2 KIAA1165 N4WBP5A;Homo sapiens (Human)
Q96E22;NGBR_HUMAN;reviewed;Dehydrodolichyl diphosphate synthase complex subunit NUS1 (EC 2.5.1.87) (Di-trans,poly-cis-decaprenylcistransferase) (Nogo-B receptor) (NgBR) (Nuclear undecaprenyl pyrophosphate synthase 1 homolog);NUS1 C6orf68 NGBR;Homo sapiens (Human)
Q9H209;O10A4_HUMAN;reviewed;Olfactory receptor 10A4 (HP2) (Olfactory receptor-like protein JCG5);OR10A4 OR10A4P;Homo sapiens (Human)
P30954;O10J1_HUMAN;reviewed;Olfactory receptor 10J1 (Olfactory receptor OR1-26) (Olfactory receptor-like protein HGMP07J);OR10J1;Homo sapiens (Human)
Q8NGY1;O10Z1_HUMAN;reviewed;Olfactory receptor 10Z1 (Olfactory receptor OR1-15);OR10Z1;Homo sapiens (Human)
Q9GZK7;O11A1_HUMAN;reviewed;Olfactory receptor 11A1 (Hs6M1-18) (Olfactory receptor 11A2) (Olfactory receptor OR6-30);OR11A1 OR11A2;Homo sapiens (Human)
B2RN74;O11HC_HUMAN;reviewed;Olfactory receptor 11H12;OR11H12;Homo sapiens (Human)
P58182;O12D2_HUMAN;reviewed;Olfactory receptor 12D2 (Hs6M1-20) (Olfactory receptor OR6-28);OR12D2;Homo sapiens (Human)
Q8NGS6;O13C3_HUMAN;reviewed;Olfactory receptor 13C3 (Olfactory receptor OR9-8);OR13C3;Homo sapiens (Human)
Q8NH63;O51H1_HUMAN;reviewed;Olfactory receptor 51H1 (Olfactory receptor OR11-25);OR51H1 OR51H1P;Homo sapiens (Human)
Q8NGJ8;O51S1_HUMAN;reviewed;Olfactory receptor 51S1 (Olfactory receptor OR11-24);OR51S1;Homo sapiens (Human)
Q9UKL2;O52A1_HUMAN;reviewed;Olfactory receptor 52A1 (HPFH1OR) (Odorant receptor HOR3'beta4) (Olfactory receptor OR11-319);OR52A1;Homo sapiens (Human)
Q8NGK2;O52B4_HUMAN;reviewed;Olfactory receptor 52B4 (Olfactory receptor OR11-3);OR52B4;Homo sapiens (Human)
Q8NGJ3;O52E1_HUMAN;reviewed;Olfactory receptor 52E1;OR52E1 OR52E1P;Homo sapiens (Human)
Q8NGH6;O52L2_HUMAN;reviewed;Putative olfactory receptor 52L2 (Olfactory receptor OR11-74);OR52L2P OR52L2;Homo sapiens (Human)
Q8NGF1;O52R1_HUMAN;reviewed;Olfactory receptor 52R1 (Olfactory receptor OR11-22);OR52R1;Homo sapiens (Human)
Q8NH76;O56B4_HUMAN;reviewed;Olfactory receptor 56B4 (Olfactory receptor OR11-67);OR56B4;Homo sapiens (Human)
Q9NZP5;O5AC2_HUMAN;reviewed;Olfactory receptor 5AC2 (HSA1);OR5AC2;Homo sapiens (Human)
A6NM76;O6C76_HUMAN;reviewed;Olfactory receptor 6C76;OR6C76;Homo sapiens (Human)
Q9BXI2;ORNT2_HUMAN;reviewed;Mitochondrial ornithine transporter 2 (Solute carrier family 25 member 2);SLC25A2 ORNT2;Homo sapiens (Human)
Q15070;OXA1L_HUMAN;reviewed;Mitochondrial inner membrane protein OXA1L (Hsa) (OXA1Hs) (Oxidase assembly 1-like protein) (OXA1-like protein);OXA1L;Homo sapiens (Human)
Q9P2P1;NYNRI_HUMAN;reviewed;Protein NYNRIN (NYN domain and retroviral integrase catalytic domain-containing protein) (Protein cousin of GIN1);NYNRIN CGIN1 KIAA1305;Homo sapiens (Human)
Q8NH19;O10AG_HUMAN;reviewed;Olfactory receptor 10AG1 (Olfactory receptor OR11-160);OR10AG1;Homo sapiens (Human)
Q8NGC3;O10G2_HUMAN;reviewed;Olfactory receptor 10G2;OR10G2;Homo sapiens (Human)
Q8NGN3;O10G4_HUMAN;reviewed;Olfactory receptor 10G4 (Olfactory receptor OR11-278);OR10G4;Homo sapiens (Human)
Q8NGN6;O10G7_HUMAN;reviewed;Olfactory receptor 10G7 (Olfactory receptor OR11-283);OR10G7;Homo sapiens (Human)
O60404;O10H3_HUMAN;reviewed;Olfactory receptor 10H3 (Olfactory receptor OR19-24);OR10H3;Homo sapiens (Human)
Q8NGX5;O10K1_HUMAN;reviewed;Olfactory receptor 10K1 (Olfactory receptor OR1-6);OR10K1;Homo sapiens (Human)
Q8NGX6;O10R2_HUMAN;reviewed;Olfactory receptor 10R2 (Olfactory receptor OR1-8);OR10R2;Homo sapiens (Human)
Q8NGF6;O10W1_HUMAN;reviewed;Olfactory receptor 10W1 (Olfactory receptor OR11-236);OR10W1 OR10W1P UNQ6469/PRO34070;Homo sapiens (Human)
Q8NG94;O11H1_HUMAN;reviewed;Olfactory receptor 11H1 (Olfactory receptor OR22-1);OR11H1;Homo sapiens (Human)
Q8NGC8;O11H7_HUMAN;reviewed;Olfactory receptor 11H7 (Olfactory receptor OR14-32);OR11H7 OR11H7P;Homo sapiens (Human)
Q8NGR1;O13A1_HUMAN;reviewed;Olfactory receptor 13A1 (Olfactory receptor OR10-3);OR13A1;Homo sapiens (Human)
Q8NGV5;O13D1_HUMAN;reviewed;Olfactory receptor 13D1 (Olfactory receptor OR9-15);OR13D1;Homo sapiens (Human)
O14718;OPSX_HUMAN;reviewed;Visual pigment-like receptor peropsin;RRH;Homo sapiens (Human)
Q8NH94;OR1L1_HUMAN;reviewed;Olfactory receptor 1L1 (Olfactory receptor 1L2) (Olfactory receptor 9-C) (OR9-C) (Olfactory receptor OR9-27);OR1L1 OR1L2;Homo sapiens (Human)
Q5JQS5;OR2BB_HUMAN;reviewed;Olfactory receptor 2B11;OR2B11;Homo sapiens (Human)
Q8NGZ5;OR2G2_HUMAN;reviewed;Olfactory receptor 2G2 (Olfactory receptor OR1-32);OR2G2;Homo sapiens (Human)
Q8NGU4;OR2I1_HUMAN;reviewed;Putative olfactory receptor 2I1 (Putative olfactory receptor 2I2) (Putative olfactory receptor 2I3) (Putative olfactory receptor 2I4);OR2I1P OR2I2 OR2I3P OR2I4P;Homo sapiens (Human)
O76002;OR2J2_HUMAN;reviewed;Olfactory receptor 2J2 (Hs6M1-6) (Olfactory receptor 6-8) (OR6-8) (Olfactory receptor OR6-19);OR2J2;Homo sapiens (Human)
Q6IF00;OR2T2_HUMAN;reviewed;Olfactory receptor 2T2 (Olfactory receptor OR1-43);OR2T2 OR2T2P;Homo sapiens (Human)
Q8NHC8;OR2T6_HUMAN;reviewed;Olfactory receptor 2T6 (OST703) (Olfactory receptor 2T9);OR2T6 OR2T6P OR2T9;Homo sapiens (Human)
Q7Z3T1;OR2W3_HUMAN;reviewed;Olfactory receptor 2W3 (Olfactory receptor 2W8) (Olfactory receptor OR1-49);OR2W3 OR2W3P OR2W8P;Homo sapiens (Human)
Q8NG97;OR2Z1_HUMAN;reviewed;Olfactory receptor 2Z1 (Olfactory receptor 2Z2) (Olfactory receptor OR19-4);OR2Z1 OR2Z2;Homo sapiens (Human)
P47893;OR3A2_HUMAN;reviewed;Olfactory receptor 3A2 (Olfactory receptor 17-228) (OR17-228) (Olfactory receptor OR17-14);OR3A2 OLFRA04;Homo sapiens (Human)
Q8NGN8;OR4A4_HUMAN;reviewed;Putative olfactory receptor 4A4 (Olfactory receptor OR11-107);OR4A4P;Homo sapiens (Human)
Q8NH37;OR4C3_HUMAN;reviewed;Olfactory receptor 4C3 (Olfactory receptor OR11-98);OR4C3;Homo sapiens (Human)
Q8NGI4;OR4DB_HUMAN;reviewed;Olfactory receptor 4D11;OR4D11 OR4D11P;Homo sapiens (Human)
Q6IEY1;OR4F3_HUMAN;reviewed;Olfactory receptor 4F3/4F16/4F29 (Olfactory receptor OR1-1);"OR4F3; OR4F16; OR4F29";Homo sapiens (Human)
Q8NGD2;OR4K2_HUMAN;reviewed;Olfactory receptor 4K2 (Olfactory receptor OR14-15);OR4K2;Homo sapiens (Human)
Q8NH42;OR4KD_HUMAN;reviewed;Olfactory receptor 4K13 (Olfactory receptor OR14-27);OR4K13;Homo sapiens (Human)
Q8NGB6;OR4M2_HUMAN;reviewed;Olfactory receptor 4M2 (Olfactory receptor OR15-3);OR4M2;Homo sapiens (Human)
Q8IXE1;OR4N5_HUMAN;reviewed;Olfactory receptor 4N5 (Olfactory receptor OR14-33);OR4N5;Homo sapiens (Human)
Q96R09;OR5B2_HUMAN;reviewed;Olfactory receptor 5B2 (OST073) (Olfactory receptor OR11-240);OR5B2;Homo sapiens (Human)
Q8NGR4;OR5C1_HUMAN;reviewed;Olfactory receptor 5C1 (Olfactory receptor 5C2) (Olfactory receptor 9-F) (OR9-F);OR5C1 OR5C2P;Homo sapiens (Human)
Q8NGL3;OR5DE_HUMAN;reviewed;Olfactory receptor 5D14 (Olfactory receptor OR11-141) (Olfactory receptor OR11-150);OR5D14;Homo sapiens (Human)
Q8NGL1;OR5DI_HUMAN;reviewed;Olfactory receptor 5D18 (Olfactory receptor OR11-143) (Olfactory receptor OR11-152);OR5D18;Homo sapiens (Human)
Q8NGP4;OR5M3_HUMAN;reviewed;Olfactory receptor 5M3 (Olfactory receptor OR11-191);OR5M3;Homo sapiens (Human)
Q8NGP3;OR5M9_HUMAN;reviewed;Olfactory receptor 5M9 (Olfactory receptor OR11-190);OR5M9;Homo sapiens (Human)
Q8WZ92;OR5P2_HUMAN;reviewed;Olfactory receptor 5P2 (Olfactory receptor-like protein JCG3);OR5P2;Homo sapiens (Human)
Q8WZ94;OR5P3_HUMAN;reviewed;Olfactory receptor 5P3 (Olfactory receptor OR11-94) (Olfactory receptor-like protein JCG1);OR5P3;Homo sapiens (Human)
Q8NH85;OR5R1_HUMAN;reviewed;Olfactory receptor 5R1 (Olfactory receptor OR11-185);OR5R1 OR5R1P;Homo sapiens (Human)
Q8NGG3;OR5T3_HUMAN;reviewed;Olfactory receptor 5T3 (Olfactory receptor OR11-178);OR5T3;Homo sapiens (Human)
Q8NH69;OR5W2_HUMAN;reviewed;Olfactory receptor 5W2 (Olfactory receptor 5W3) (Olfactory receptor OR11-155);OR5W2 OR5W2P OR5W3P;Homo sapiens (Human)
Q8NGN1;OR6T1_HUMAN;reviewed;Olfactory receptor 6T1 (Olfactory receptor OR11-277);OR6T1;Homo sapiens (Human)
Q8NGX8;OR6Y1_HUMAN;reviewed;Olfactory receptor 6Y1 (Olfactory receptor 6Y2) (Olfactory receptor OR1-11);OR6Y1 OR6Y2;Homo sapiens (Human)
Q96RD0;OR8B2_HUMAN;reviewed;Olfactory receptor 8B2 (Olfactory receptor OR11-309);OR8B2;Homo sapiens (Human)
Q8WZ84;OR8D1_HUMAN;reviewed;Olfactory receptor 8D1 (OST004) (Olfactory receptor 8D3) (Olfactory receptor OR11-301) (Olfactory receptor-like protein JCG9);OR8D1 OR8D3;Homo sapiens (Human)
Q8NGM9;OR8D4_HUMAN;reviewed;Olfactory receptor 8D4 (Olfactory receptor OR11-275);OR8D4;Homo sapiens (Human)
Q8NG78;OR8G5_HUMAN;reviewed;Olfactory receptor 8G5 (Olfactory receptor 8G6) (Olfactory receptor OR11-298);OR8G5 OR8G5P OR8G6;Homo sapiens (Human)
Q8N162;OR8H2_HUMAN;reviewed;Olfactory receptor 8H2 (Olfactory receptor OR11-171);OR8H2;Homo sapiens (Human)
Q8NGP2;OR8J1_HUMAN;reviewed;Olfactory receptor 8J1 (Olfactory receptor OR11-183);OR8J1;Homo sapiens (Human)
P0C7N5;OR8U9_HUMAN;reviewed;Olfactory receptor 8U9;OR8U9;Homo sapiens (Human)
Q8NGT5;OR9A2_HUMAN;reviewed;Olfactory receptor 9A2 (Olfactory receptor OR7-2);OR9A2;Homo sapiens (Human)
Q8NGQ1;OR9G4_HUMAN;reviewed;Olfactory receptor 9G4 (Olfactory receptor OR11-216);OR9G4;Homo sapiens (Human)
Q8NGE7;OR9K2_HUMAN;reviewed;Olfactory receptor 9K2 (Olfactory receptor OR12-2);OR9K2;Homo sapiens (Human)
Q8NGE9;OR9Q2_HUMAN;reviewed;Olfactory receptor 9Q2;OR9Q2 OR9Q2P;Homo sapiens (Human)
Q8NGE0;O10AD_HUMAN;reviewed;Olfactory receptor 10AD1 (Olfactory receptor OR12-1);OR10AD1 OR10AD1P;Homo sapiens (Human)
Q8NGN7;O10D4_HUMAN;reviewed;Putative olfactory receptor 10D4;OR10D4P OR10D4;Homo sapiens (Human)
Q8NGC4;O10G3_HUMAN;reviewed;Olfactory receptor 10G3 (Olfactory receptor OR14-40);OR10G3;Homo sapiens (Human)
Q8NH81;O10G6_HUMAN;reviewed;Olfactory receptor 10G6 (Olfactory receptor OR11-280);OR10G6 OR10G6P;Homo sapiens (Human)
Q8NGN5;O10G8_HUMAN;reviewed;Olfactory receptor 10G8 (Olfactory receptor OR11-282);OR10G8;Homo sapiens (Human)
Q9Y4A9;O10H1_HUMAN;reviewed;Olfactory receptor 10H1 (Olfactory receptor OR19-27);OR10H1;Homo sapiens (Human)
Q8NGA6;O10H5_HUMAN;reviewed;Olfactory receptor 10H5 (Olfactory receptor OR19-25) (Olfactory receptor OR19-26);OR10H5;Homo sapiens (Human)
Q8NHC4;O10J5_HUMAN;reviewed;Olfactory receptor 10J5 (Olfactory receptor OR1-28);OR10J5;Homo sapiens (Human)
Q8NGN2;O10S1_HUMAN;reviewed;Olfactory receptor 10S1 (Olfactory receptor OR11-279);OR10S1;Homo sapiens (Human)
Q8NGI7;O10V1_HUMAN;reviewed;Olfactory receptor 10V1 (Olfactory receptor OR11-256);OR10V1;Homo sapiens (Human)
Q8NGC1;O11G2_HUMAN;reviewed;Olfactory receptor 11G2 (Olfactory receptor OR14-34);OR11G2;Homo sapiens (Human)
Q8NH07;O11H2_HUMAN;reviewed;Olfactory receptor 11H2 (Olfactory receptor OR14-1);OR11H2 C14orf15 OR11H2P;Homo sapiens (Human)
Q8NGC7;O11H6_HUMAN;reviewed;Olfactory receptor 11H6 (Olfactory receptor OR14-35);OR11H6;Homo sapiens (Human)
P0DN82;O12D1_HUMAN;reviewed;Olfactory receptor 12D1 (Olfactory receptor 12D1 pseudogene);OR12D1 OR12D1P;Homo sapiens (Human)
Q9UGF7;O12D3_HUMAN;reviewed;Olfactory receptor 12D3 (Hs6M1-27) (Olfactory receptor OR6-27);OR12D3;Homo sapiens (Human)
Q8NGS9;O13C2_HUMAN;reviewed;Olfactory receptor 13C2 (Olfactory receptor OR9-12);OR13C2;Homo sapiens (Human)
O15243;OBRG_HUMAN;reviewed;Leptin receptor gene-related protein (Endospanin-1) (Leptin receptor overlapping transcript protein) (OB-R gene-related protein) (OB-RGRP);LEPROT LEPR OBR;Homo sapiens (Human)
Q9UHM6;OPN4_HUMAN;reviewed;Melanopsin (Opsin-4);OPN4 MOP;Homo sapiens (Human)
Q9P1Q5;OR1A1_HUMAN;reviewed;Olfactory receptor 1A1 (Olfactory receptor 17-7) (OR17-7) (Olfactory receptor OR17-11);OR1A1;Homo sapiens (Human)
P34982;OR1D2_HUMAN;reviewed;Olfactory receptor 1D2 (Olfactory receptor 17-4) (OR17-4) (Olfactory receptor OR17-6) (Olfactory receptor-like protein HGMP07E);OR1D2 OLFR1;Homo sapiens (Human)
P47884;OR1D4_HUMAN;reviewed;Olfactory receptor 1D4 (Olfactory receptor 17-30) (OR17-30);OR1D4;Homo sapiens (Human)
Q8NGR3;OR1K1_HUMAN;reviewed;Olfactory receptor 1K1;OR1K1;Homo sapiens (Human)
Q8NGS0;OR1N1_HUMAN;reviewed;Olfactory receptor 1N1 (Olfactory receptor 1-26) (OR1-26) (Olfactory receptor 1N3) (Olfactory receptor OR9-22);OR1N1 OR1N3;Homo sapiens (Human)
Q8NGQ3;OR1S2_HUMAN;reviewed;Olfactory receptor 1S2 (Olfactory receptor OR11-231);OR1S2;Homo sapiens (Human)
Q8NGT9;OR2A1_HUMAN;reviewed;Olfactory receptor 2A1/2A42 (Olfactory receptor OR7-16) (Olfactory receptor OR7-19);"OR2A1; OR2A42";Homo sapiens (Human)
